,n_image,lambda,dcor,dcov,mic,tic,pearson
633,21,-0.666666666666667,0.056581508528553,103.2614358284626,0.0400528686358081,1.000808669941219,-0.0394605972250669
634,21,-0.3333333333333339,0.0841099062683081,130.5806040330254,0.0884389055451597,3.0438487488720005,-0.0557766553984344
635,21,0.0,0.3476845199299824,490.5910449205122,0.5584554045312633,16.126419976648542,-0.1886482879910915
636,21,0.333333333333333,0.3203756129908075,396.5070802201861,0.3511652971060253,9.834589438742674,-0.1886542936739434
637,21,0.6666666666666661,0.3554072446024396,406.6595763742554,0.4353784730352474,12.179721916386708,0.1101743824817833
638,21,1.0,1.0,1090.6203037344226,1.0000000000000002,41.32098203700481,1.0
639,21,1.333333333333333,0.432029319764412,481.68949260914906,0.5354880386344513,18.049630101141418,0.2263444233666762
640,21,1.666666666666666,0.323650559407329,373.41293476211166,0.360619918184842,11.31156051629084,0.0322236716061168
641,21,2.0,0.2608534097973977,315.97919207023574,0.3727384752730404,10.170230464049038,-0.0266553935850939
642,21,2.333333333333333,0.2012629181081519,259.48099519927393,0.2572209804020366,7.435360567086062,-0.1142732852716992
643,21,2.666666666666666,0.1928591576203895,258.93393089111726,0.2242362097584397,6.253007183761731,-0.1553734318295493
644,21,3.0,0.2201072530084163,298.786977616198,0.227679254982874,6.043772091552993,-0.1860282901240208
645,21,3.333333333333332,0.2509417735007475,343.1140607818786,0.228953162912553,6.415260564638547,-0.1935795953663566
646,21,3.666666666666666,0.2686116167385928,367.5928533140993,0.2292925671515757,6.623202934343334,-0.1861191737661309
647,21,4.0,0.2805401028099864,384.9748981270394,0.2406276840154662,6.565484978109708,-0.1730069035283225
648,21,4.333333333333332,0.281044405106115,385.7903296879207,0.2396781818124866,7.15665717328404,-0.1564798370021287
649,21,4.666666666666666,0.2780869135342275,383.8286222585545,0.2337762406839851,7.08114405553931,-0.1425358505300703
650,21,5.0,0.2645585967516874,365.4749050001223,0.248640877585773,7.336277341397382,-0.1266162789318228
651,22,-5.0,0.0555395088843084,103.5820065845849,0.0314455922329692,0.6094159793191207,-0.0420695267883344
652,22,-4.666666666666667,0.0555395088843084,103.5820065845849,0.0314455922329692,0.6094159793191207,-0.0420695267883344
653,22,-4.333333333333333,0.0555395088843084,103.5820065845849,0.0314455922329692,0.6094159793191207,-0.0420695267883344
654,22,-4.0,0.0555395088843084,103.5820065845849,0.0314455922329692,0.6094159793191207,-0.0420695267883344
655,22,-3.666666666666667,0.0555395088843084,103.5820065845849,0.0314455922329692,0.6094159793191207,-0.0420695267883344
656,22,-3.333333333333333,0.0555395088843084,103.5820065845849,0.0314455922329692,0.6094159793191207,-0.0420695267883344
657,22,-3.0,0.0555395088843084,103.5820065845849,0.0314455922329692,0.6094159793191207,-0.0420695267883344
658,22,-2.666666666666667,0.0555395088843084,103.5820065845849,0.0314455922329692,0.6094159793191207,-0.0420695267883344
659,22,-2.333333333333333,0.0555395088843084,103.5820065845849,0.0314455922329692,0.6094159793191207,-0.0420695267883344
660,22,-2.0,0.0555395088843084,103.5820065845849,0.0314455922329692,0.6094159793191207,-0.0420695267883344
661,22,-1.666666666666667,0.0555395088843084,103.5820065845849,0.0314455922329692,0.6094159793191207,-0.0420695267883344
662,22,-1.3333333333333337,0.0555395088843084,103.5820065845849,0.0314455922329692,0.6094159793191207,-0.0420695267883344
663,22,-1.0,0.0555395088843084,103.5820065845849,0.0314455922329692,0.6094159793191207,-0.0420695267883344
664,22,-0.666666666666667,0.0555410423509388,103.58406849970386,0.0283406808357932,0.7245332197084698,-0.0420703797641171
665,22,-0.3333333333333339,0.1193757623374188,198.59877152464705,0.138080135310236,3.505926157546482,-0.1009290847567874
666,22,0.0,0.3209193047399919,496.5161032120232,0.5128608008440855,14.212642768404562,-0.2613256836021105
667,22,0.333333333333333,0.3188171372311434,427.03955789951567,0.3716836194778784,10.551225659146125,-0.3062227578670323
668,22,0.6666666666666661,0.4237602277432928,504.7151789725408,0.3697488388178564,12.198118396077854,0.3321975867385029
669,22,1.0,1.0,1138.9282751121193,1.0000000000000002,41.31749441890989,1.0
670,22,1.333333333333333,0.5395875114078491,619.6396234488399,0.4202280461764502,13.78991630309356,0.4498258195181361
671,22,1.666666666666666,0.2934442766765081,352.3345313215746,0.2443803561281207,8.039963575739101,0.1867816466254107
672,22,2.0,0.2587742067041707,323.9111710318115,0.3124212150753322,8.561742132427447,-0.0676956873359071
673,22,2.333333333333333,0.2870573942980977,370.1948254314989,0.3376844541870789,8.928613555782658,-0.201374336452838
674,22,2.666666666666666,0.3109254088290948,413.14264812751753,0.346800943882105,10.63850713689788,-0.2645343869208258
675,22,3.0,0.3316337950856775,447.9278070986623,0.3863711794812672,10.779361551692666,-0.2980733537727534
676,22,3.333333333333332,0.3473538252309899,476.7779421088389,0.3436590710143712,10.011691854812304,-0.2987043071525568
677,22,3.666666666666666,0.3491724112430547,482.3887157895799,0.340980806927854,10.348165933278674,-0.2762734193344078
678,22,4.0,0.3435516749145212,473.4893163451292,0.39970446169586,11.925573375163326,-0.2433434125093399
679,22,4.333333333333332,0.3321371093925372,456.2221242720075,0.4445241412158769,13.188777395976986,-0.2072806425649898
680,22,4.666666666666666,0.3175196474238735,435.4570376379591,0.4761962929323426,14.719283809243,-0.1728453230406645
681,22,5.0,0.2997526036783782,410.8358145842346,0.5154189006212545,15.611153180190826,-0.1456725064560579
682,23,-5.0,0.053778838037735366,95.9523702423124,0.028810688860869,0.596747000557334,-0.007768750242991785
683,23,-4.666666666666667,0.053778838037735366,95.9523702423124,0.028810688860869,0.596747000557334,-0.007768750242991785
684,23,-4.333333333333333,0.053778838037735366,95.9523702423124,0.028810688860869,0.596747000557334,-0.007768750242991785
685,23,-4.0,0.053778838037735366,95.9523702423124,0.028810688860869,0.596747000557334,-0.007768750242991785
686,23,-3.666666666666667,0.053778838037735366,95.9523702423124,0.028810688860869,0.596747000557334,-0.007768750242991785
687,23,-3.3333333333333335,0.053778838037735366,95.9523702423124,0.028810688860869,0.596747000557334,-0.007768750242991785
688,23,-3.0,0.053778838037735366,95.9523702423124,0.028810688860869,0.596747000557334,-0.007768750242991785
689,23,-2.666666666666667,0.053778838037735366,95.9523702423124,0.028810688860869,0.596747000557334,-0.007768750242991785
690,23,-2.3333333333333335,0.053778838037735366,95.9523702423124,0.028810688860869,0.596747000557334,-0.007768750242991785
