img_a,img_b,method,dcor,dcov,mic_e,tic_e,pearson,img
img_10_noise_high,img_10_noise_high,full,1.00000000000003,0.332607651837898,1.0000000000000038,13344.90495974687,0.9999999999999998,10
img_10_noise_high,img_10_noise_high,hist,1.0,1529.0867538774337,1.0000000000000002,41.36585019861449,1.0,10
img_11_bw,img_11_bw,full,1.0165507160689575,0.1106791132560914,0.999999999701418,13347.48937267064,0.9999999999999998,11
img_11_bw,img_11_bw,hist,1.0,1132.8041394636575,1.0000000000000002,41.32005798778885,1.0,11
img_11_bw,img_11_noise_low,full,0.834889528034715,0.0976877557950364,0.501175576764825,4554.937665704952,0.8736144228020576,11
img_11_bw,img_11_noise_low,hist,0.5707559442475135,704.7543876589317,0.4918335262055208,15.65457198224566,0.5776919497181843,11
img_11_bw,img_11_noise_mid,full,0.4649753761972756,0.0721031394032657,0.1469179573924775,1131.1462377175935,0.5123167757235074,11
img_11_bw,img_11_noise_mid,hist,0.3354789690739853,437.62023398645977,0.4526501731417983,14.500858698217089,0.2447434604746659,11
img_11_bw,img_11_noise_high,full,0.3040547122791326,0.058161739148913,0.0612596286067821,463.12812247142153,0.3373937351170938,11
img_11_bw,img_11_noise_high,hist,0.3317520393101136,428.7640195565892,0.4609425613511074,15.078517138475132,0.2292626795884478,11
img_11_noise_low,img_11_noise_low,full,1.0000000000000957,0.1257435210533122,1.0000000000000038,13344.90495974687,0.9999999999999998,11
img_11_noise_low,img_11_noise_low,hist,1.0,1345.9219099714248,1.0000000000000002,41.32223627944465,1.0,11
img_11_noise_low,img_11_noise_mid,full,0.4033021210593048,0.0672092771573992,0.1225426889501363,895.405389153529,0.4481410606792749,11
img_11_noise_low,img_11_noise_mid,hist,0.8731898792165621,1241.575989802485,0.9304025418033772,34.826341744045905,0.8575918819483688,11
img_11_noise_low,img_11_noise_high,full,0.2620989454582408,0.0538797308721208,0.0516241418810449,369.1167461938055,0.2940104114812651,11
img_11_noise_low,img_11_noise_high,hist,0.861109727654793,1213.0976058930482,0.9224394957822024,35.3691884748581,0.8388418957975092,11
img_11_noise_mid,img_11_noise_mid,full,0.9999999999999308,0.2208573310904951,1.0000000000000038,13344.90495974687,1.0,11
img_11_noise_mid,img_11_noise_mid,hist,1.0,1502.136368920109,1.0000000000000002,41.36173880985892,1.0,11
img_11_noise_mid,img_11_noise_high,full,0.1506148318734636,0.0410337290805435,0.0166857364857822,125.26234583134196,0.1700564893657265,11
img_11_noise_mid,img_11_noise_high,hist,0.9980348199305584,1485.3462113646426,0.9998238825988728,39.81731698752096,0.9978295533298815,11
img_11_noise_high,img_11_noise_high,full,1.000000000000173,0.3360738112356582,1.0000000000000038,13344.90495974687,1.0,11
img_11_noise_high,img_11_noise_high,hist,1.0,1474.5334791724051,1.0000000000000002,41.34284722097279,1.0,11
img_12_bw,img_12_bw,full,1.0002548272704177,0.1277087950031022,0.9999999984884314,13345.587251882622,1.0,12
img_12_bw,img_12_bw,hist,1.0,934.1255881600108,1.0000000000000002,41.31728798324859,1.0,12
img_12_bw,img_12_noise_low,full,0.8678504880686402,0.1168215334706649,0.5153275710759285,4996.799904728894,0.9003698397855026,12
img_12_bw,img_12_noise_low,hist,0.843090682696633,910.9477429196018,0.6083463845031669,21.637448434816683,0.840033856664601,12
img_12_bw,img_12_noise_mid,full,0.5204919542676577,0.0891386130200024,0.1754457918506454,1409.641280775466,0.5667639760134211,12
img_12_bw,img_12_noise_mid,hist,0.6235210125263542,730.8694386008993,0.4450527708260181,15.724095763153208,0.6126050003959568,12
img_12_bw,img_12_noise_high,full,0.3496137692360626,0.0730775342015327,0.0782527505003278,606.7127083875005,0.3854446700170187,12
img_12_bw,img_12_noise_high,hist,0.3979979019590212,468.2072965446655,0.3540907647263989,11.048151931530722,0.3277142703735571,12
img_12_noise_low,img_12_noise_low,full,0.9999999999999968,0.141920728004344,1.0000000000000038,13344.90495974687,0.9999999999999998,12
img_12_noise_low,img_12_noise_low,hist,1.0,1249.778588494484,1.0000000000000002,41.32187449649936,1.0,12
img_12_noise_low,img_12_noise_mid,full,0.4649060337522949,0.0839430749375962,0.1488509504292586,1147.7159703306895,0.5099450875845226,12
img_12_noise_low,img_12_noise_mid,hist,0.8211547545958965,1113.3395214186598,0.9388575093412465,35.04815587806776,0.8067771916290105,12
img_12_noise_low,img_12_noise_high,full,0.3128912119299989,0.0689535390409103,0.0678805224967339,504.5881078083223,0.3465936232303616,12
img_12_noise_low,img_12_noise_high,hist,0.5939959077050289,808.2668242847789,0.7508868513363839,26.920246941887807,0.507254978610899,12
img_12_noise_mid,img_12_noise_mid,full,1.0000000000000258,0.2297172201545379,1.0000000000000038,13344.90495974687,0.9999999999999998,12
img_12_noise_mid,img_12_noise_mid,hist,1.0,1470.8627459039303,1.0000000000000002,41.34225490212037,1.0,12
img_12_noise_mid,img_12_noise_high,full,0.1941550062450859,0.0544359303814817,0.0277650521709593,209.71609631015363,0.2165741536527532,12
img_12_noise_mid,img_12_noise_high,hist,0.8903991724464071,1314.394043208714,0.8134297958931729,30.63163149296337,0.8881096496189509,12
img_12_noise_high,img_12_noise_high,full,0.9999999999999212,0.3422004382189382,1.0000000000000038,13344.90495974687,1.0,12
img_12_noise_high,img_12_noise_high,hist,1.0,1481.5268299221966,1.0000000000000002,41.332493210526366,1.0,12
img_13_bw,img_13_bw,full,1.0013020048686527,0.1285623850631175,0.9999999819480409,13345.971901318178,0.9999999999999996,13
img_13_bw,img_13_bw,hist,1.0,875.295085453284,1.0000000000000002,41.31934775047037,1.0,13
img_13_bw,img_13_noise_low,full,0.8615647890246994,0.1155546152003167,0.5588498235464121,5038.06864968128,0.882532929573104,13
img_13_bw,img_13_noise_low,hist,0.6603659579800855,723.5422554591669,0.6551398911427889,21.877545923580715,0.6330882991627805,13
img_13_bw,img_13_noise_mid,full,0.4938738911165719,0.0839124009375361,0.1583666658462587,1237.6233203005154,0.530695902856806,13
img_13_bw,img_13_noise_mid,hist,0.5185384825102622,586.6518488251684,0.5119678283496322,17.161832043531525,0.4660966964593,13
img_13_bw,img_13_noise_high,full,0.3227591936894743,0.0673300378998448,0.067120973849086,508.1140679430192,0.3523819026495974,13
img_13_bw,img_13_noise_high,hist,0.4287844037393427,490.1916686801737,0.4010693939507788,13.60018478268636,0.3410562339351314,13
img_13_noise_low,img_13_noise_low,full,0.9999999999998168,0.1401037865737109,1.0000000000000038,13344.90495974687,0.9999999999999996,13
img_13_noise_low,img_13_noise_low,hist,1.0,1371.5257137703798,1.0000000000000002,41.345580061461575,1.0,13
img_13_noise_low,img_13_noise_mid,full,0.4372218071877246,0.0776001237680085,0.1258563394995888,951.6110938551598,0.4676794036011932,13
img_13_noise_low,img_13_noise_mid,hist,0.8800430041291972,1246.3157355250837,0.8292529655308425,31.58039717374677,0.8713669752457265,13
img_13_noise_low,img_13_noise_high,full,0.2870902235816567,0.0625603485391753,0.0547836924605235,401.2324403234354,0.3114285190249643,13
img_13_noise_low,img_13_noise_high,hist,0.7331717470802318,1049.197865828016,0.6900500356897219,25.481884410176527,0.703794811754729,13
img_13_noise_mid,img_13_noise_mid,full,0.9999999999999812,0.2248388341968493,1.0000000000000038,13344.90495974687,1.0,13
img_13_noise_mid,img_13_noise_mid,hist,1.0,1462.3267096990676,1.0000000000000002,41.34184946260806,1.0,13
img_13_noise_mid,img_13_noise_high,full,0.1704023231222625,0.0470399653574488,0.0198307320789885,147.02895131365975,0.1873097207807129,13
img_13_noise_mid,img_13_noise_high,hist,0.9419732935393316,1391.90789013583,0.8439618721350997,32.4001809439033,0.9442622727831512,13
img_13_noise_high,img_13_noise_high,full,0.9999999999999676,0.3389312701358056,1.0000000000000038,13344.90495974687,0.9999999999999998,13
img_13_noise_high,img_13_noise_high,hist,1.0,1493.1361175670156,1.0000000000000002,41.33486671644578,1.0,13
img_14_bw,img_14_bw,full,0.999909312461258,0.2522785280452393,0.9999999999470164,13346.36914918036,0.9999999999999996,14
img_14_bw,img_14_bw,hist,1.0,973.775915814976,1.0000000000000002,41.32019728771511,1.0,14
img_14_bw,img_14_noise_low,full,0.9589254931634218,0.2395815841074,0.8280893792573574,6787.276346193545,0.954986815964922,14
img_14_bw,img_14_noise_low,hist,0.2594219739615356,259.17141038123737,0.3526744892556175,9.086525414513575,0.1070347563025581,14
img_14_bw,img_14_noise_mid,full,0.7271195556797703,0.1961644768775308,0.4455546274947122,2972.431308390713,0.73262662720681,14
img_14_bw,img_14_noise_mid,hist,0.46287472820141,519.7561264605235,0.3000410267886114,10.846836408160474,-0.4196951424576006,14
img_14_bw,img_14_noise_high,full,0.5242319565724549,0.1623348691111889,0.2190556799861482,1395.1383824379425,0.5419928990673816,14
img_14_bw,img_14_noise_high,hist,0.4251806397547841,499.9482033877501,0.2832676370372669,9.607540912522293,-0.3898735997084387,14
img_14_noise_low,img_14_noise_low,full,1.0000000000001286,0.2474101199773345,1.0000000000000038,13344.90495974687,0.9999999999999998,14
img_14_noise_low,img_14_noise_low,hist,1.0,1024.9475366775987,1.0000000000000002,41.32305657871886,1.0,14
img_14_noise_low,img_14_noise_mid,full,0.7015039351130025,0.1874103377247104,0.4329826030380332,2776.174143056917,0.699975843819338,14
img_14_noise_low,img_14_noise_mid,hist,0.5130842327593357,591.079802373133,0.850305329472423,30.14339002796856,0.4617710804596129,14
img_14_noise_low,img_14_noise_high,full,0.506733267264717,0.1553876979951939,0.2141533600906658,1323.301070665971,0.5181101919361439,14
img_14_noise_low,img_14_noise_high,hist,0.4504637743545687,543.4163559646511,0.7982076113754775,27.162390832987104,0.3711825812576164,14
img_14_noise_mid,img_14_noise_mid,full,0.999999999999942,0.2884758113992082,1.0000000000000038,13344.90495974687,0.9999999999999998,14
img_14_noise_mid,img_14_noise_mid,hist,1.0,1294.8315268786628,1.0000000000000002,41.32350529322803,1.0,14
img_14_noise_mid,img_14_noise_high,full,0.3893277019237502,0.1289135280359981,0.1148730256272718,787.1689329323256,0.3991960550070809,14
img_14_noise_mid,img_14_noise_high,hist,0.9856419071653904,1336.434903201745,0.9149227501195012,36.2753711862033,0.9857723927782892,14
img_14_noise_high,img_14_noise_high,full,0.9999999999999738,0.3800642076674005,1.0000000000000038,13344.90495974687,1.0,14
img_14_noise_high,img_14_noise_high,hist,1.0,1419.8551234808986,1.0000000000000002,41.332791767876266,1.0,14
img_15_bw,img_15_bw,full,1.0008742680838247,0.1052354792206505,0.9999999925354744,13346.579170659825,1.0,15
img_15_bw,img_15_bw,hist,1.0,1136.2779872694866,1.0000000000000002,41.3258052664297,1.0,15
img_15_bw,img_15_noise_low,full,0.8173436247871831,0.0925929494398912,0.4607649362429622,4354.2887924239385,0.8608199468533619,15
img_15_bw,img_15_noise_low,hist,0.7968313763324036,1011.9378277259495,0.740664237955751,24.74018250471221,0.7863609486183185,15
img_15_bw,img_15_noise_mid,full,0.4399633571942457,0.0665588548315255,0.1200259872977105,993.4768020502518,0.4901535188128313,15
img_15_bw,img_15_noise_mid,hist,0.6452227926297789,850.117000506672,0.5894148077893578,20.099270286454907,0.6506141883071815,15
img_15_bw,img_15_noise_high,full,0.2839027510287485,0.0532686654050521,0.0499587924902566,400.95304697238,0.3189069779220612,15
img_15_bw,img_15_noise_high,hist,0.5124788382251163,655.2251910468821,0.556352033993039,18.45804207203674,0.5115073655823114,15
img_15_noise_low,img_15_noise_low,full,1.0000000000000209,0.122057316730495,1.0000000000000038,13344.90495974687,1.0,15
img_15_noise_low,img_15_noise_low,hist,1.0,1419.3523293909916,1.0000000000000002,41.3396130868425,1.0,15
img_15_noise_low,img_15_noise_mid,full,0.377173046402862,0.0614781178288902,0.089999208862808,733.7709534331503,0.4228228578035471,15
img_15_noise_low,img_15_noise_mid,hist,0.7964553749122164,1172.8251190339383,0.8079013850923875,29.69261051010202,0.7967080806201394,15
img_15_noise_low,img_15_noise_high,full,0.242860548402578,0.0490964132913006,0.0378355797239072,301.19295630998766,0.2743700993244863,15
img_15_noise_low,img_15_noise_high,hist,0.6598444003112206,942.8855835926416,0.7016843413786278,25.56562210991656,0.6365755182886953,15
img_15_noise_mid,img_15_noise_mid,full,0.9999999999999882,0.217668712532647,1.0000000000000038,13344.90495974687,1.0,15
img_15_noise_mid,img_15_noise_mid,hist,1.0,1527.753924652275,1.0000000000000002,41.37162382486741,1.0,15
img_15_noise_mid,img_15_noise_high,full,0.1385850172763494,0.0374132271043784,0.0139383412262604,105.27587570783209,0.1564777552050964,15
img_15_noise_mid,img_15_noise_high,hist,0.9539281607474288,1414.2126785592905,0.8914179285115577,33.94767042020097,0.9559230414361056,15
img_15_noise_high,img_15_noise_high,full,0.999999999999994,0.3348280019600438,1.0000000000000038,13344.90495974687,1.0,15
img_15_noise_high,img_15_noise_high,hist,1.0,1438.6154012239729,1.0000000000000002,41.33615171933865,1.0,15
img_16_bw,img_16_bw,full,0.9995479005634056,0.1329564241421353,0.9999999993281916,13347.229682659909,1.0,16
img_16_bw,img_16_bw,hist,1.0,951.3200301303318,1.0000000000000002,41.31823314178462,1.0,16
img_16_bw,img_16_noise_low,full,0.8666900849267573,0.1194290682356001,0.5704869998382374,5132.8575893782845,0.8856700668730275,16
img_16_bw,img_16_noise_low,hist,0.5655391024071603,644.5702273123469,0.512688823908896,17.365805540064954,0.3301731295170276,16
img_16_bw,img_16_noise_mid,full,0.5021834679260468,0.0870901926474645,0.1650328452046059,1278.250778365485,0.5361554701208842,16
img_16_bw,img_16_noise_mid,hist,0.40734267467061,479.2214157281167,0.407327194455401,13.632104654012776,0.1563916562923274,16
img_16_bw,img_16_noise_high,full,0.3283604106407884,0.0697383185993045,0.0691383753398068,523.8916067465613,0.3563483811142938,16
img_16_bw,img_16_noise_high,hist,0.3615418993609495,428.3199087777259,0.3883022787271203,12.527430006764613,0.0949811794264991,16
img_16_noise_low,img_16_noise_low,full,0.9999999999999346,0.1427534841333309,1.0000000000000038,13344.90495974687,1.0,16
img_16_noise_low,img_16_noise_low,hist,1.0,1365.490131440292,1.0000000000000002,41.331046305114974,1.0,16
img_16_noise_low,img_16_noise_mid,full,0.4453369066306748,0.0800084816591976,0.1301852369821121,987.903160236758,0.473593693062476,16
img_16_noise_low,img_16_noise_mid,hist,0.8582651575772031,1209.702983210631,0.8222425495801609,31.14276115315548,0.8506868646042915,16
img_16_noise_low,img_16_noise_high,full,0.2927311432849612,0.0644065612087485,0.0561782013451567,415.6014207359615,0.3155049202072773,16
img_16_noise_low,img_16_noise_high,hist,0.7727921132114862,1096.8652297401457,0.7457818475686963,27.855124142004563,0.7531980989063158,16
img_16_noise_mid,img_16_noise_mid,full,1.0000000000000124,0.2261038537391807,1.0000000000000038,13344.90495974687,1.0,16
img_16_noise_mid,img_16_noise_mid,hist,1.0,1454.8759784573122,1.0000000000000002,41.32595079412833,1.0,16
img_16_noise_mid,img_16_noise_high,full,0.1727731456521646,0.0478407574837966,0.0200724474039987,150.7478011424455,0.1893664973525933,16
img_16_noise_mid,img_16_noise_high,hist,0.9787491949675454,1433.9391100734326,0.9177864892900104,35.55348315397402,0.9804083482173404,16
img_16_noise_high,img_16_noise_high,full,0.9999999999999846,0.3391061368616155,1.0000000000000038,13344.90495974687,1.0,16
img_16_noise_high,img_16_noise_high,hist,1.0,1475.3416777858051,1.0000000000000002,41.33025208921715,1.0,16
img_17_bw,img_17_bw,full,0.9993294141726516,0.083748930367922,0.9999999999999976,13345.60725981845,1.0,17
img_17_bw,img_17_bw,hist,1.0,1239.7998819374843,1.0000000000000002,41.309714875398925,1.0,17
img_17_bw,img_17_noise_low,full,0.7654294989969553,0.0722891906164967,0.3678316210311887,3487.96983442877,0.8338579186377951,17
img_17_bw,img_17_noise_low,hist,0.5444945311121748,746.447919035772,0.5836084826106392,19.71090458496312,0.45114957605257,17
img_17_bw,img_17_noise_mid,full,0.3934041540456996,0.052328409439449,0.0957967915865489,801.6580169671784,0.450714259882443,17
img_17_bw,img_17_noise_mid,hist,0.2952992835540313,403.4642819218445,0.5262589960482944,17.414960634149185,0.0188034881252953,17
img_17_bw,img_17_noise_high,full,0.2523819313867793,0.0420053050659929,0.040818875226283,327.47667024006927,0.2901839699589717,17
img_17_bw,img_17_noise_high,hist,0.3171926105904322,428.0321976442208,0.537027861365979,15.665910882616616,-0.1985641224547857,17
img_17_noise_low,img_17_noise_low,full,1.000000000000115,0.1064304099378497,1.0000000000000038,13344.90495974687,1.0,17
img_17_noise_low,img_17_noise_low,hist,1.0,1515.8645214075348,1.0000000000000002,41.333194593405416,1.0,17
img_17_noise_low,img_17_noise_mid,full,0.3204378344349252,0.0480330261995959,0.0712755667799368,581.1979601748733,0.3763837948566132,17
img_17_noise_low,img_17_noise_mid,hist,0.731177423064013,1104.6377275744176,0.8258980853253978,31.50373192677329,0.6903232442386058,17
img_17_noise_low,img_17_noise_high,full,0.2045817862257436,0.038371645013751,0.0301889131896391,239.05733754406424,0.2407957396722816,17
img_17_noise_low,img_17_noise_high,hist,0.4562741936012788,680.8221594613127,0.6635358408628114,23.86185035922637,0.3240007003780127,17
img_17_noise_mid,img_17_noise_mid,full,1.000000000000101,0.2111186437346284,1.0000000000000038,13344.90495974687,1.0,17
img_17_noise_mid,img_17_noise_mid,hist,1.0,1505.6839097706709,1.0000000000000002,41.33834376960223,1.0,17
img_17_noise_mid,img_17_noise_high,full,0.1129510898508502,0.0298376285958349,0.0116635867937131,86.50803327781773,0.1311919814304996,17
img_17_noise_mid,img_17_noise_high,hist,0.8676958148173048,1290.363261966068,0.7737223483253103,29.337515992812683,0.866010819856952,17
img_17_noise_high,img_17_noise_high,full,0.9999999999999548,0.3305378278997232,1.0000000000000038,13344.90495974687,1.0,17
img_17_noise_high,img_17_noise_high,hist,1.0,1468.774637494536,1.0000000000000002,41.34002758344206,1.0,17
img_18_bw,img_18_bw,full,1.000746353670252,0.1159957343046035,0.9999999547059653,13345.974845793702,1.0,18
img_18_bw,img_18_bw,hist,1.0,976.8714690808034,1.0000000000000002,41.32182842015138,1.0,18
img_18_bw,img_18_noise_low,full,0.8431077704046612,0.1041621282278891,0.4807124320336517,4684.795536550804,0.877734551309554,18
img_18_bw,img_18_noise_low,hist,0.8137137368195765,900.7047713664007,0.5995558821728189,22.3383002430167,0.8203437315413293,18
img_18_bw,img_18_noise_mid,full,0.4780389738080532,0.0767639353468932,0.1422517461972574,1167.9835548403466,0.5223788566565168,18
img_18_bw,img_18_noise_mid,hist,0.5921512514145809,713.1320825307168,0.6271406556474906,21.087476628231624,0.6032670172082716,18
img_18_bw,img_18_noise_high,full,0.3125072849785928,0.0618243236315948,0.0596753216408588,478.7560518219503,0.3451015229519275,18
img_18_bw,img_18_noise_high,hist,0.6734084280042814,814.3818601222015,0.5457688706707293,19.698218786629948,0.6859233791316681,18
img_18_noise_low,img_18_noise_low,full,0.9999999999998164,0.131684756039852,1.0000000000000038,13344.90495974687,0.9999999999999998,18
img_18_noise_low,img_18_noise_low,hist,1.0,1254.2502775898192,1.0000000000000002,41.32592462928257,1.0,18
img_18_noise_low,img_18_noise_mid,full,0.4170138211134192,0.0713761511017225,0.1103515688903354,890.9378219397681,0.4575004748924502,18
img_18_noise_low,img_18_noise_mid,hist,0.8294189582224268,1131.839044775248,0.8516749424556327,31.185694019599268,0.8217305170184342,18
img_18_noise_low,img_18_noise_high,full,0.2729496801963877,0.0575559953034705,0.0470330145113334,373.1782089740557,0.3022678530976807,18
img_18_noise_low,img_18_noise_high,hist,0.8966067887784132,1228.6408676599851,0.9700292494214552,36.55524673994136,0.8949092535863477,18
img_18_noise_mid,img_18_noise_mid,full,1.0000000000000406,0.2224691773936368,1.0000000000000038,13344.90495974687,0.9999999999999998,18
img_18_noise_mid,img_18_noise_mid,hist,1.0,1484.6949166337397,1.0000000000000002,41.3467431507579,1.0,18
img_18_noise_mid,img_18_noise_high,full,0.1610725336328448,0.0441465369732528,0.0181038631502563,136.63275991677946,0.1790692930350364,18
img_18_noise_mid,img_18_noise_high,hist,0.9828530653563556,1465.3387636236837,0.8909839978639333,34.49567869587375,0.9852987690380794,18
img_18_noise_high,img_18_noise_high,full,0.999999999999966,0.3376606513254016,1.0000000000000038,13344.90495974687,1.0,18
img_18_noise_high,img_18_noise_high,hist,1.0,1497.1374094208936,1.0000000000000002,41.3527865905457,1.0,18
img_19_bw,img_19_bw,full,1.0004423955175452,0.2891403126423117,0.9999999988056744,13286.625117078078,1.0,19
img_19_bw,img_19_bw,hist,1.0,1067.0218257906265,1.0000000000000002,41.3221826008043,1.0,19
img_19_bw,img_19_noise_low,full,0.9680935503582632,0.2728676602695645,0.9157775383908,7108.646114566394,0.959962249842956,19
img_19_bw,img_19_noise_low,hist,0.2416426260901084,250.5733476361665,0.3057172294275397,8.517814020941621,-0.139823150467838,19
img_19_bw,img_19_noise_mid,full,0.7548499698472827,0.2232661658673931,0.4977268439363466,3265.446384566469,0.7519376377588631,19
img_19_bw,img_19_noise_mid,hist,0.2286767713586151,261.30288549179323,0.2354041975131329,7.922856632452453,-0.1459205567051653,19
img_19_bw,img_19_noise_high,full,0.5522960168522674,0.1852314580947362,0.2466477845073914,1558.9833080259286,0.565444251818779,19
img_19_bw,img_19_noise_high,hist,0.2532079617797226,313.1836358149625,0.2030081358200735,6.2361596856705726,-0.1345612872559577,19
img_19_noise_low,img_19_noise_low,full,1.0000000000000293,0.2748861898402126,1.0000000000000038,13344.90495974687,1.0,19
img_19_noise_low,img_19_noise_low,hist,1.0,1007.7419872186756,1.0000000000000002,41.31775966850801,1.0,19
img_19_noise_low,img_19_noise_mid,full,0.733051870626271,0.2114536373035538,0.486196370667041,3099.3554891862227,0.7213992343202743,19
img_19_noise_low,img_19_noise_mid,hist,0.5459643530917848,606.2817100068422,0.8262428422277317,29.575492622544825,0.2840214343439644,19
img_19_noise_low,img_19_noise_high,full,0.5366599309488032,0.1755335702103988,0.2415201155498976,1492.914691183533,0.5421410303274767,19
img_19_noise_low,img_19_noise_high,hist,0.4657832429981788,559.8782415795341,0.9024958401088126,33.08160934267785,0.1239854633670407,19
img_19_noise_mid,img_19_noise_mid,full,0.9999999999999902,0.3026969087211143,1.0000000000000038,13344.90495974687,1.0,19
img_19_noise_mid,img_19_noise_mid,hist,1.0,1223.6888543396983,1.0000000000000002,41.31087358775749,1.0,19
img_19_noise_mid,img_19_noise_high,full,0.4221027637686115,0.1448794349527125,0.1347029216785511,913.7679252813132,0.4258099198426046,19
img_19_noise_mid,img_19_noise_high,hist,0.9686264082108368,1283.0006023534058,0.9237482004950768,36.30521720092641,0.963697318430983,19
img_19_noise_high,img_19_noise_high,full,0.9999999999999464,0.3891966646062441,1.0000000000000038,13344.90495974687,0.9999999999999996,19
img_19_noise_high,img_19_noise_high,hist,1.0,1433.7390220000848,1.0000000000000002,41.33251302320568,1.0,19
img_20_bw,img_20_bw,full,0.9997031046642754,0.1033413136023695,0.9999999999813382,13346.501636867952,1.0,20
img_20_bw,img_20_bw,hist,1.0,1090.6203037344226,1.0000000000000002,41.32098203700481,1.0,20
img_20_bw,img_20_noise_low,full,0.8142227948865238,0.0906439544600011,0.515296059693618,4358.314625749538,0.8582471001956025,20
img_20_bw,img_20_noise_low,hist,0.7742469984066767,948.2360082453353,0.6611655768223746,21.662399467289703,0.7623727300812042,20
img_20_bw,img_20_noise_mid,full,0.4313786407604078,0.0645500269071986,0.1251496627506155,981.459213508778,0.4856498408381368,20
img_20_bw,img_20_noise_mid,hist,0.7046290210934676,906.710201077762,0.5781391335983301,19.836194524055045,0.6738140140082547,20
img_20_bw,img_20_noise_high,full,0.2761598263224578,0.0512744153921455,0.0506322312292263,393.54586965897937,0.3143372242030819,20
img_20_bw,img_20_noise_high,hist,0.709560373403943,896.9069240644337,0.4446457995958642,15.534077032055974,0.717521037068956,20
img_20_noise_low,img_20_noise_low,full,0.9999999999998735,0.1198914568922397,1.0000000000000038,13344.90495974687,1.0,20
img_20_noise_low,img_20_noise_low,hist,1.0,1375.3088797708217,1.0000000000000002,41.32491122065587,1.0,20
img_20_noise_low,img_20_noise_mid,full,0.3670962437470223,0.0591575774581755,0.0892296273622379,722.6596483611221,0.4168533137400632,20
img_20_noise_low,img_20_noise_mid,hist,0.9850786820675016,1423.4500452474008,0.9487167431908364,36.66622169153425,0.9812654942293004,20
img_20_noise_low,img_20_noise_high,full,0.2375732539007335,0.0475040254526966,0.0374657342937178,299.4710607434784,0.2715300957140142,20
img_20_noise_low,img_20_noise_high,hist,0.9488847013015264,1346.8982915717424,0.8714952601553955,34.22581957139333,0.962031758934802,20
img_20_noise_mid,img_20_noise_mid,full,1.0000000000000404,0.2166070776187014,1.0000000000000038,13344.90495974687,1.0,20
img_20_noise_mid,img_20_noise_mid,hist,1.0,1518.2467940133938,1.0000000000000002,41.351597865988,1.0,20
img_20_noise_mid,img_20_noise_high,full,0.1306119582290963,0.0351041135263205,0.0123977236879455,93.63157559861854,0.1500631357529378,20
img_20_noise_mid,img_20_noise_high,hist,0.9501310275662735,1417.0198073412892,0.8651119822524351,32.96294747800016,0.9539049686932352,20
img_20_noise_high,img_20_noise_high,full,1.0000000000000129,0.3334859152286807,1.0000000000000038,13344.90495974687,1.0,20
img_20_noise_high,img_20_noise_high,hist,1.0,1465.016337196639,1.0000000000000002,41.33160011038846,0.9999999999999998,20
img_21_bw,img_21_bw,full,0.99987801924551,0.1019904455678373,0.999999999876372,13345.384175843146,1.0,21
img_21_bw,img_21_bw,hist,1.0,1138.9282751121193,1.0000000000000002,41.31749441890989,1.0,21
img_21_bw,img_21_noise_low,full,0.8093108560977138,0.0891422697649912,0.477888762546869,4216.983646963061,0.8495489935731321,21
img_21_bw,img_21_noise_low,hist,0.774604084253797,997.26952529276,0.745563429797819,25.356345534123527,0.7546084925534592,21
img_21_bw,img_21_noise_mid,full,0.4262549341359479,0.0631339919125977,0.1183397768227506,927.1817138289358,0.471727758164322,21
img_21_bw,img_21_noise_mid,hist,0.7613400027586797,987.3645462293345,0.7841100408614933,26.82377798097528,0.7109644644967198,21
img_21_bw,img_21_noise_high,full,0.2748608098309192,0.0506163817842205,0.049008547421108,377.4712108589681,0.3069463427663197,21
img_21_bw,img_21_noise_high,hist,0.7423782542906978,971.5954166256738,0.7883286529420037,26.31575786693296,0.6823281184562863,21
img_21_noise_low,img_21_noise_low,full,1.0000000000000029,0.1189389707624482,1.0000000000000038,13344.90495974687,1.0,21
img_21_noise_low,img_21_noise_low,hist,1.0,1455.3557161496697,1.0000000000000002,41.329669122155565,1.0,21
img_21_noise_low,img_21_noise_mid,full,0.3596435468444908,0.0575204079077123,0.084837392923595,659.2578855969696,0.400366233090384,21
img_21_noise_low,img_21_noise_mid,hist,0.993332632781898,1456.229997459858,0.9913533102170098,37.8629271137732,0.9915016377891624,21
img_21_noise_low,img_21_noise_high,full,0.2345034002741833,0.0466319174880281,0.0360274505681182,276.6349229579864,0.2614175894444107,21
img_21_noise_low,img_21_noise_high,hist,0.985118360608585,1457.4209879563248,0.9955927544527938,37.3813147778644,0.98226068904796,21
img_21_noise_mid,img_21_noise_mid,full,1.0000000000001597,0.2150677017727783,1.0000000000000038,13344.90495974687,1.0,21
img_21_noise_mid,img_21_noise_mid,hist,1.0,1476.7309730576894,1.0000000000000002,41.33126779828507,1.0,21
img_21_noise_mid,img_21_noise_high,full,0.1281608063408629,0.0342700603963995,0.0122608414757557,91.40589863571071,0.1443243866309906,21
img_21_noise_mid,img_21_noise_high,hist,0.9972450694331746,1486.1567474011224,1.0000000000000002,39.55791623274399,0.9974427200252368,21
img_21_noise_high,img_21_noise_high,full,1.0000000000001017,0.3324635845673535,1.0000000000000038,13344.90495974687,0.9999999999999998,21
img_21_noise_high,img_21_noise_high,hist,1.0,1503.9176483909669,1.0000000000000002,41.36358826588475,1.0,21
