,n_image,lambda,dcor,dcov,mic,tic,pearson
242,8,3.333333333333332,0.4012616789571381,382.5382708842515,0.24193758289754347,7.241572988479926,-0.26409106280905803
243,8,3.666666666666666,0.3963157838306335,377.9544259614564,0.26662103256819997,8.184930781986518,-0.22503774257199
244,8,4.0,0.3596465579128618,345.0757558794258,0.25830764968869924,7.48913697347405,-0.18305857926228836
245,8,4.333333333333332,0.3317282348293864,321.6802478010131,0.26347263554346495,7.246699275795188,-0.1538462937459255
246,8,4.666666666666666,0.31508885580834967,310.52696999309575,0.27057094373654916,7.687397250280743,-0.13540570307280578
247,8,5.0,0.27314443214942963,274.1710611157955,0.2819422129544269,7.306673763539687,-0.11059144474185262
248,9,-5.0,0.061721311807072805,115.59309826347723,0.03017030932798083,0.6403517923474905,-0.048360145937762236
249,9,-4.666666666666667,0.061721311807072805,115.59309826347723,0.03017030932798083,0.6403517923474905,-0.048360145937762236
250,9,-4.333333333333333,0.061721311807072805,115.59309826347723,0.03017030932798083,0.6403517923474905,-0.048360145937762236
251,9,-4.0,0.061721311807072805,115.59309826347723,0.03017030932798083,0.6403517923474905,-0.048360145937762236
252,9,-3.666666666666667,0.061721311807072805,115.59309826347723,0.03017030932798083,0.6403517923474905,-0.048360145937762236
253,9,-3.3333333333333335,0.061721311807072805,115.59309826347723,0.03017030932798083,0.6403517923474905,-0.048360145937762236
254,9,-3.0,0.061721311807072805,115.59309826347723,0.03017030932798083,0.6403517923474905,-0.048360145937762236
255,9,-2.666666666666667,0.061721311807072805,115.59309826347723,0.03017030932798083,0.6403517923474905,-0.048360145937762236
256,9,-2.3333333333333335,0.061721311807072805,115.59309826347723,0.03017030932798083,0.6403517923474905,-0.048360145937762236
257,9,-2.0,0.061721311807072805,115.59309826347723,0.03017030932798083,0.6403517923474905,-0.048360145937762236
258,9,-1.666666666666667,0.061721311807072805,115.59309826347723,0.03017030932798083,0.6403517923474905,-0.048360145937762236
259,9,-1.3333333333333335,0.061721311807072805,115.59309826347723,0.03017030932798083,0.6403517923474905,-0.048360145937762236
260,9,-1.0,0.061721311807072805,115.59309826347723,0.03017030932798083,0.6403517923474905,-0.048360145937762236
261,9,-0.666666666666667,0.061721311807072805,115.59309826347723,0.03017030932798083,0.6403517923474905,-0.048360145937762236
262,9,-0.3333333333333339,0.11215810342169841,182.0995661824013,0.12568134352928984,3.8949196836690865,-0.07604773298141472
263,9,0.0,0.324343171554401,482.46961942503344,0.3316445913961293,11.743866563513187,-0.21427963652902218
264,9,0.33333333333333304,0.23555554364328257,311.33442890476306,0.4074835041671208,11.23993980741232,-0.1569409687356781
265,9,0.6666666666666661,0.4410344961717463,534.3219390238265,0.4136326669685776,14.323210266252412,0.28374781273334515
266,9,1.0,1.0,1148.4849761999308,1.0000000000000002,41.32308977894865,1.0
267,9,1.333333333333333,0.4931140198562432,553.2306011074572,0.5188586200742884,16.435396532705294,0.41668233824883977
268,9,1.666666666666666,0.27209708122011106,309.2182339259174,0.35806319302371703,9.947906813905325,0.08252755195032589
269,9,2.0,0.2757739908970012,321.3212708253451,0.3698781721710612,11.256977537778809,-0.09016763479401314
270,9,2.333333333333333,0.2910790172460874,353.70262259902523,0.3711020712938302,10.12413502406482,-0.1908300702847952
